FirstName,LastName,BirthDate,Gender,YearlyIncome,City,StateProvinceName,EnglishCountryRegionName,TotalProductCost
Andrea,Morris,1946-06-18,F,70000,Seattle,Washington,"United States",0.8565
Andrea,Morris,1946-06-18,F,70000,Seattle,Washington,"United States",1.4923
Andrea,Morris,1946-06-18,F,70000,Seattle,Washington,"United States",0.8565
Andrea,Morris,1946-06-18,F,70000,Seattle,Washington,"United States",59.466
Brooke,Sanders,1946-11-26,F,70000,"Santa Cruz",California,"United States",1.4923
Brooke,Sanders,1946-11-26,F,70000,"Santa Cruz",California,"United States",13.0863
Brooke,Sanders,1946-11-26,F,70000,"Santa Cruz",California,"United States",9.1593
Brooke,Sanders,1946-11-26,F,70000,"Santa Cruz",California,"United States",13.09
Jacqueline,Bennett,1946-11-06,F,70000,Burlingame,California,"United States",1.4923
Jacqueline,Bennett,1946-11-06,F,70000,Burlingame,California,"United States",0.8565
Jacqueline,Bennett,1946-11-06,F,70000,Burlingame,California,"United States",13.09
Jacqueline,Bennett,1946-11-06,F,70000,Burlingame,California,"United States",1.8663
Jacqueline,Bennett,1946-11-06,F,70000,Burlingame,California,"United States",8.2205
Jacqueline,Bennett,1946-11-06,F,70000,Burlingame,California,"United States",23.749
Amanda,Foster,1947-08-18,F,70000,"Santa Monica",California,"United States",13.09
Amanda,Foster,1947-08-18,F,70000,"Santa Monica",California,"United States",8.2205
Amanda,Foster,1947-08-18,F,70000,"Santa Monica",California,"United States",13.0863
Amanda,Foster,1947-08-18,F,70000,"Santa Monica",California,"United States",1.4923
Amanda,Foster,1947-08-18,F,70000,"Santa Monica",California,"United States",13.0863
Amanda,Foster,1947-08-18,F,70000,"Santa Monica",California,"United States",38.4923
Alexia,Price,1947-08-26,F,80000,Lakewood,California,"United States",1.4923
Alexia,Price,1947-08-26,F,80000,Lakewood,California,"United States",13.0863
Alexia,Price,1947-08-26,F,80000,Lakewood,California,"United States",13.09
Destiny,Rivera,1948-06-01,F,40000,Beaverton,Oregon,"United States",0.8565
Destiny,Rivera,1948-06-01,F,40000,Beaverton,Oregon,"United States",13.09
Destiny,Rivera,1948-06-01,F,40000,Beaverton,Oregon,"United States",1.8663
Destiny,Rivera,1948-06-01,F,40000,Beaverton,Oregon,"United States",13.0863
Abby,Fernandez,1948-07-24,F,40000,Burien,Washington,"United States",13.09
Abby,Fernandez,1948-07-24,F,40000,Burien,Washington,"United States",0.8565
Blake,Flores,1948-09-24,M,60000,Lynnwood,Washington,"United States",1.8663
Blake,Flores,1948-09-24,M,60000,Lynnwood,Washington,"United States",13.09
Blake,Flores,1948-09-24,M,60000,Lynnwood,Washington,"United States",13.0863
Blake,Flores,1948-09-24,M,60000,Lynnwood,Washington,"United States",0.8565
Danielle,Cox,1948-07-19,F,60000,Renton,Washington,"United States",13.09
Danielle,Cox,1948-07-19,F,60000,Renton,Washington,"United States",1.8663
Danielle,Cox,1948-07-19,F,60000,Renton,Washington,"United States",13.0863
Danielle,Cox,1948-07-19,F,60000,Renton,Washington,"United States",0.8565
Maria,Reed,1948-02-04,F,60000,Glendale,California,"United States",13.09
Maria,Reed,1948-02-04,F,60000,Glendale,California,"United States",1.8663
Maria,Reed,1948-02-04,F,60000,Glendale,California,"United States",8.2205
Maria,Reed,1948-02-04,F,60000,Glendale,California,"United States",3.7363
Maria,Reed,1948-02-04,F,60000,Glendale,California,"United States",1.8663
Maria,Reed,1948-02-04,F,60000,Glendale,California,"United States",20.5663
Maria,Reed,1948-02-04,F,60000,Glendale,California,"United States",0.8565
Allison,Evans,1948-01-13,F,60000,"Lincoln Acres",California,"United States",0.8565
Allison,Evans,1948-01-13,F,60000,"Lincoln Acres",California,"United States",13.09
Edward,Wood,1948-06-08,M,70000,"West Covina",California,"United States",1.8663
Edward,Wood,1948-06-08,M,70000,"West Covina",California,"United States",13.09
Edward,Wood,1948-06-08,M,70000,"West Covina",California,"United States",0.8565
Edward,Wood,1948-06-08,M,70000,"West Covina",California,"United States",1.4923
Edward,Wood,1948-06-08,M,70000,"West Covina",California,"United States",9.1593
Stephanie,Murphy,1949-05-14,F,60000,Edmonds,Washington,"United States",0.8565
Stephanie,Murphy,1949-05-14,F,60000,Edmonds,Washington,"United States",1.8663
Stephanie,Murphy,1949-05-14,F,60000,Edmonds,Washington,"United States",13.09
Stephanie,Murphy,1949-05-14,F,60000,Edmonds,Washington,"United States",13.0863
Charles,Miller,1949-11-07,M,60000,Milwaukie,Oregon,"United States",0.8565
Charles,Miller,1949-11-07,M,60000,Milwaukie,Oregon,"United States",13.09
Charles,Miller,1949-11-07,M,60000,Milwaukie,Oregon,"United States",1.8663
Charles,Miller,1949-11-07,M,60000,Milwaukie,Oregon,"United States",44.88
Jasmine,Torres,1950-05-20,F,60000,Portland,Oregon,"United States",2171.2942
Jasmine,Torres,1950-05-20,F,60000,Portland,Oregon,"United States",1251.9813
Jasmine,Torres,1950-05-20,F,60000,Portland,Oregon,"United States",13.09
Jasmine,Torres,1950-05-20,F,60000,Portland,Oregon,"United States",1.8663
Jasmine,Torres,1950-05-20,F,60000,Portland,Oregon,"United States",13.0863
Natalie,Adams,1950-02-11,F,60000,Portland,Oregon,"United States",2171.2942
Natalie,Adams,1950-02-11,F,60000,Portland,Oregon,"United States",1265.6195
Natalie,Adams,1950-02-11,F,60000,Portland,Oregon,"United States",20.5663
Olivia,Brown,1950-09-11,F,60000,Tacoma,Washington,"United States",0.8565
Olivia,Brown,1950-09-11,F,60000,Tacoma,Washington,"United States",13.09
Olivia,Brown,1950-09-11,F,60000,Tacoma,Washington,"United States",0.8565
Charles,Cook,1950-12-02,M,60000,Woodburn,Oregon,"United States",13.09
Charles,Cook,1950-12-02,M,60000,Woodburn,Oregon,"United States",0.8565
Charles,Cook,1950-12-02,M,60000,Woodburn,Oregon,"United States",0.8565
Erica,Huang,1950-02-23,F,60000,Colma,California,"United States",13.09
Erica,Huang,1950-02-23,F,60000,Colma,California,"United States",1.8663
Erica,Huang,1950-02-23,F,60000,Colma,California,"United States",0.8565
Erica,Huang,1950-02-23,F,60000,Colma,California,"United States",2.9733
Nathan,Perry,1950-06-10,M,70000,Lakewood,California,"United States",1.4923
Nathan,Perry,1950-06-10,M,70000,Lakewood,California,"United States",13.09
Nathan,Perry,1950-06-10,M,70000,Lakewood,California,"United States",1.8663
Nathan,Perry,1950-06-10,M,70000,Lakewood,California,"United States",0.8565
Alexandra,Rivera,1950-08-17,F,80000,"Santa Monica",California,"United States",1.4923
Alexandra,Rivera,1950-08-17,F,80000,"Santa Monica",California,"United States",44.88
Alexandra,Rivera,1950-08-17,F,80000,"Santa Monica",California,"United States",6.9223
Alexandra,Rivera,1950-08-17,F,80000,"Santa Monica",California,"United States",1.8663
Alexandra,Rivera,1950-08-17,F,80000,"Santa Monica",California,"United States",13.09
Alexandra,Rivera,1950-08-17,F,80000,"Santa Monica",California,"United States",13.0863
Tiffany,Li,1951-09-06,F,70000,Burien,Washington,"United States",2171.2942
Tiffany,Li,1951-09-06,F,70000,Burien,Washington,"United States",1251.9813
Tiffany,Li,1951-09-06,F,70000,Burien,Washington,"United States",13.0863
Tiffany,Li,1951-09-06,F,70000,Burien,Washington,"United States",461.4448
Tiffany,Li,1951-09-06,F,70000,Burien,Washington,"United States",13.0863
Madison,Lee,1951-02-16,F,60000,Renton,Washington,"United States",0.8565
Madison,Lee,1951-02-16,F,60000,Renton,Washington,"United States",1.8663
Madison,Lee,1951-02-16,F,60000,Renton,Washington,"United States",13.09
Madison,Lee,1951-02-16,F,60000,Renton,Washington,"United States",8.2205
Madison,Lee,1951-02-16,F,60000,Renton,Washington,"United States",6.9223
Sydney,Ross,1951-09-27,F,60000,"W. Linn",Oregon,"United States",0.8565
Sydney,Ross,1951-09-27,F,60000,"W. Linn",Oregon,"United States",13.09
Marshall,Chavez,1951-08-12,M,60000,Colma,California,"United States",2171.2942
Marshall,Chavez,1951-08-12,M,60000,Colma,California,"United States",1251.9813
Marshall,Chavez,1951-08-12,M,60000,Colma,California,"United States",8.2205
Marshall,Chavez,1951-08-12,M,60000,Colma,California,"United States",1.8663
Marshall,Chavez,1951-08-12,M,60000,Colma,California,"United States",3.7363
Ashley,Jones,1951-04-19,F,60000,"El Cajon",California,"United States",0.8565
Ashley,Jones,1951-04-19,F,60000,"El Cajon",California,"United States",13.09
Ashley,Jones,1951-04-19,F,60000,"El Cajon",California,"United States",1.8663
Ashley,Jones,1951-04-19,F,60000,"El Cajon",California,"United States",13.0863
Adrian,Stewart,1951-12-03,M,70000,"Redwood City",California,"United States",13.09
Adrian,Stewart,1951-12-03,M,70000,"Redwood City",California,"United States",1.8663
Adrian,Stewart,1951-12-03,M,70000,"Redwood City",California,"United States",0.8565
Adrian,Stewart,1951-12-03,M,70000,"Redwood City",California,"United States",1.4923
Adrian,Stewart,1951-12-03,M,70000,"Redwood City",California,"United States",13.0863
Amber,Turner,1951-04-03,F,70000,"Santa Monica",California,"United States",1.4923
Amber,Turner,1951-04-03,F,70000,"Santa Monica",California,"United States",2.9733
Amber,Turner,1951-04-03,F,70000,"Santa Monica",California,"United States",13.09
Amber,Turner,1951-04-03,F,70000,"Santa Monica",California,"United States",1.8663
Amber,Turner,1951-04-03,F,70000,"Santa Monica",California,"United States",0.8565
Dennis,Zhang,1952-11-14,M,60000,Bremerton,Washington,"United States",1.8663
Dennis,Zhang,1952-11-14,M,60000,Bremerton,Washington,"United States",13.09
Dennis,Zhang,1952-11-14,M,60000,Bremerton,Washington,"United States",8.2205
Dennis,Zhang,1952-11-14,M,60000,Bremerton,Washington,"United States",0.8565
Hailey,Bryant,1952-09-27,F,60000,Everett,Washington,"United States",0.8565
Hailey,Bryant,1952-09-27,F,60000,Everett,Washington,"United States",13.09
Hailey,Bryant,1952-09-27,F,60000,Everett,Washington,"United States",0.8565
Todd,Li,1952-09-09,M,70000,Berkeley,California,"United States",13.09
Todd,Li,1952-09-09,M,70000,Berkeley,California,"United States",8.2205
Todd,Li,1952-09-09,M,70000,Berkeley,California,"United States",13.0863
Todd,Li,1952-09-09,M,70000,Berkeley,California,"United States",38.4923
Todd,Li,1952-09-09,M,70000,Berkeley,California,"United States",6.9223
Todd,Li,1952-09-09,M,70000,Berkeley,California,"United States",1.4923
Todd,Li,1952-09-09,M,70000,Berkeley,California,"United States",9.1593
Anna,Griffin,1952-11-19,F,70000,"Long Beach",California,"United States",1.4923
Anna,Griffin,1952-11-19,F,70000,"Long Beach",California,"United States",13.0863
Anna,Griffin,1952-11-19,F,70000,"Long Beach",California,"United States",13.09
Anna,Griffin,1952-11-19,F,70000,"Long Beach",California,"United States",0.8565
Angel,Stewart,1952-02-08,M,70000,Ballard,Washington,"United States",13.09
Angel,Stewart,1952-02-08,M,70000,Ballard,Washington,"United States",1.8663
Angel,Stewart,1952-02-08,M,70000,Ballard,Washington,"United States",13.0863
Angel,Stewart,1952-02-08,M,70000,Ballard,Washington,"United States",1.4923
Angel,Stewart,1952-02-08,M,70000,Ballard,Washington,"United States",13.0863
Angel,Stewart,1952-02-08,M,70000,Ballard,Washington,"United States",9.1593
Jeremy,Butler,1952-03-05,M,70000,Bellingham,Washington,"United States",13.09
Jeremy,Butler,1952-03-05,M,70000,Bellingham,Washington,"United States",1.8663
Jeremy,Butler,1952-03-05,M,70000,Bellingham,Washington,"United States",13.0863
Jeremy,Butler,1952-03-05,M,70000,Bellingham,Washington,"United States",1.4923
Jeremy,Butler,1952-03-05,M,70000,Bellingham,Washington,"United States",13.0863
Clarence,Anand,1958-09-23,M,130000,Solingen,Nordrhein-Westfalen,Germany,1898.0944
Clarence,Anand,1958-09-23,M,130000,Solingen,Nordrhein-Westfalen,Germany,1265.6195
Clarence,Anand,1958-09-23,M,130000,Solingen,Nordrhein-Westfalen,Germany,1481.9379
Clarence,Anand,1958-09-23,M,130000,Solingen,Nordrhein-Westfalen,Germany,13.0863
Clarence,Anand,1958-09-23,M,130000,Solingen,Nordrhein-Westfalen,Germany,1554.9479
Clarence,Anand,1958-09-23,M,130000,Solingen,Nordrhein-Westfalen,Germany,3.3623
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,1105.81
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,1251.9813
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,13.0863
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,308.2179
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,1.8663
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,9.3463
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,13.0863
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,41.5723
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,9.1593
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,461.4448
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,10.8423
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,1.8663
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,13.0863
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,343.6496
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,1.8663
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,3.3623
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,1481.9379
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,10.8423
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,1.8663
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,0.8565
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,59.466
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,6.9223
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,1481.9379
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,13.0863
Lisa,Cai,1957-10-11,F,100000,"Les Ulis",Essonne,France,6.9223
Larry,Munoz,1957-11-11,M,110000,Versailles,Yveline,France,1105.81
Larry,Munoz,1957-11-11,M,110000,Versailles,Yveline,France,1265.6195
Larry,Munoz,1957-11-11,M,110000,Versailles,Yveline,France,308.2179
Larry,Munoz,1957-11-11,M,110000,Versailles,Yveline,France,3.7363
Larry,Munoz,1957-11-11,M,110000,Versailles,Yveline,France,343.6496
Larry,Munoz,1957-11-11,M,110000,Versailles,Yveline,France,1481.9379
Larry,Munoz,1957-11-11,M,110000,Versailles,Yveline,France,461.4448
Larry,Munoz,1957-11-11,M,110000,Versailles,Yveline,France,3.3623
Larry,Munoz,1957-11-11,M,110000,Versailles,Yveline,France,1.8663
Larry,Munoz,1957-11-11,M,110000,Versailles,Yveline,France,9.1593
Larry,Munoz,1957-11-11,M,110000,Versailles,Yveline,France,1481.9379
Larry,Munoz,1957-11-11,M,110000,Versailles,Yveline,France,13.0863
Ricky,Vazquez,1956-10-27,M,120000,Hamburg,Hessen,Germany,1898.0944
Ricky,Vazquez,1956-10-27,M,120000,Hamburg,Hessen,Germany,1265.6195
Ricky,Vazquez,1956-10-27,M,120000,Hamburg,Hessen,Germany,3.7363
Ricky,Vazquez,1956-10-27,M,120000,Hamburg,Hessen,Germany,1.8663
Ricky,Vazquez,1956-10-27,M,120000,Hamburg,Hessen,Germany,1481.9379
Ricky,Vazquez,1956-10-27,M,120000,Hamburg,Hessen,Germany,10.8423
Ricky,Vazquez,1956-10-27,M,120000,Hamburg,Hessen,Germany,1.8663
Ricky,Vazquez,1956-10-27,M,120000,Hamburg,Hessen,Germany,1554.9479
Ricky,Vazquez,1956-10-27,M,120000,Hamburg,Hessen,Germany,3.3623
Latasha,Rubio,1956-10-09,F,120000,Hamburg,Hamburg,Germany,1898.0944
Latasha,Rubio,1956-10-09,F,120000,Hamburg,Hamburg,Germany,1265.6195
Latasha,Rubio,1956-10-09,F,120000,Hamburg,Hamburg,Germany,3.7363
Latasha,Rubio,1956-10-09,F,120000,Hamburg,Hamburg,Germany,1481.9379
Latasha,Rubio,1956-10-09,F,120000,Hamburg,Hamburg,Germany,13.0863
Latasha,Rubio,1956-10-09,F,120000,Hamburg,Hamburg,Germany,1554.9479
Latasha,Rubio,1956-10-09,F,120000,Hamburg,Hamburg,Germany,2.9733
Tristan,Alexander,1955-03-26,M,110000,Saint-Denis,"Seine Saint Denis",France,3.3623
Tristan,Alexander,1955-03-26,M,110000,Saint-Denis,"Seine Saint Denis",France,9.1593
Tristan,Alexander,1955-03-26,M,110000,Saint-Denis,"Seine Saint Denis",France,1.8663
Cindy,Patel,1955-07-13,F,130000,"Sulzbach Taunus",Saarland,Germany,1912.1544
Cindy,Patel,1955-07-13,F,130000,"Sulzbach Taunus",Saarland,Germany,1251.9813
Cindy,Patel,1955-07-13,F,130000,"Sulzbach Taunus",Saarland,Germany,1.8663
Cindy,Patel,1955-07-13,F,130000,"Sulzbach Taunus",Saarland,Germany,3.7363
Cindy,Patel,1955-07-13,F,130000,"Sulzbach Taunus",Saarland,Germany,1082.51
Cindy,Patel,1955-07-13,F,130000,"Sulzbach Taunus",Saarland,Germany,38.4923
Cindy,Patel,1955-07-13,F,130000,"Sulzbach Taunus",Saarland,Germany,6.9223
Cindy,Patel,1955-07-13,F,130000,"Sulzbach Taunus",Saarland,Germany,1481.9379
Cindy,Patel,1955-07-13,F,130000,"Sulzbach Taunus",Saarland,Germany,10.8423
Cindy,Patel,1955-07-13,F,130000,"Sulzbach Taunus",Saarland,Germany,1.8663
Cindy,Patel,1955-07-13,F,130000,"Sulzbach Taunus",Saarland,Germany,0.8565
Nicholas,Thompson,1932-06-07,M,90000,"Lemon Grove",California,"United States",2171.2942
Nicholas,Thompson,1932-06-07,M,90000,"Lemon Grove",California,"United States",1265.6195
Nicholas,Thompson,1932-06-07,M,90000,"Lemon Grove",California,"United States",8.2205
Nicholas,Thompson,1932-06-07,M,90000,"Lemon Grove",California,"United States",461.4448
Nicholas,Thompson,1932-06-07,M,90000,"Lemon Grove",California,"United States",3.3623
Nicholas,Thompson,1932-06-07,M,90000,"Lemon Grove",California,"United States",1.8663
Nicholas,Thompson,1932-06-07,M,90000,"Lemon Grove",California,"United States",6.9223
Johnathan,Vance,1933-03-03,M,70000,Burien,Washington,"United States",13.09
Johnathan,Vance,1933-03-03,M,70000,Burien,Washington,"United States",1.8663
Johnathan,Vance,1933-03-03,M,70000,Burien,Washington,"United States",8.2205
Johnathan,Vance,1933-03-03,M,70000,Burien,Washington,"United States",3.7363
Johnathan,Vance,1933-03-03,M,70000,Burien,Washington,"United States",1.8663
Johnathan,Vance,1933-03-03,M,70000,Burien,Washington,"United States",23.749
Johnathan,Vance,1933-03-03,M,70000,Burien,Washington,"United States",1.4923
Johnathan,Vance,1933-03-03,M,70000,Burien,Washington,"United States",9.1593
Johnathan,Vance,1933-03-03,M,70000,Burien,Washington,"United States",13.0863
Colin,Lin,1933-04-04,M,70000,Burien,Washington,"United States",1.8663
Colin,Lin,1933-04-04,M,70000,Burien,Washington,"United States",13.09
Colin,Lin,1933-04-04,M,70000,Burien,Washington,"United States",13.0863
Colin,Lin,1933-04-04,M,70000,Burien,Washington,"United States",1.4923
Colin,Lin,1933-04-04,M,70000,Burien,Washington,"United States",13.0863
Katelyn,Hernandez,1933-09-20,F,70000,Lynnwood,Washington,"United States",1.4923
Katelyn,Hernandez,1933-09-20,F,70000,Lynnwood,Washington,"United States",13.0863
Katelyn,Hernandez,1933-09-20,F,70000,Lynnwood,Washington,"United States",13.09
Katelyn,Hernandez,1933-09-20,F,70000,Lynnwood,Washington,"United States",1.8663
Katelyn,Hernandez,1933-09-20,F,70000,Lynnwood,Washington,"United States",0.8565
Jacqueline,Powell,1933-01-06,F,120000,"Newport Beach",California,"United States",2171.2942
Jacqueline,Powell,1933-01-06,F,120000,"Newport Beach",California,"United States",1251.9813
Jacqueline,Powell,1933-01-06,F,120000,"Newport Beach",California,"United States",0.8565
Jacqueline,Powell,1933-01-06,F,120000,"Newport Beach",California,"United States",461.4448
Jacqueline,Powell,1933-01-06,F,120000,"Newport Beach",California,"United States",13.0863
Jacqueline,Powell,1933-01-06,F,120000,"Newport Beach",California,"United States",9.1593
Xavier,Hill,1933-06-28,M,120000,"Palo Alto",California,"United States",1.4923
Xavier,Hill,1933-06-28,M,120000,"Palo Alto",California,"United States",0.8565
Xavier,Hill,1933-06-28,M,120000,"Palo Alto",California,"United States",2.9733
Xavier,Hill,1933-06-28,M,120000,"Palo Alto",California,"United States",13.09
Victoria,Stewart,1965-03-27,F,100000,Salem,Oregon,"United States",2171.2942
Victoria,Stewart,1965-03-27,F,100000,Salem,Oregon,"United States",1251.9813
Victoria,Stewart,1965-03-27,F,100000,Salem,Oregon,"United States",44.88
Victoria,Stewart,1965-03-27,F,100000,Salem,Oregon,"United States",461.4448
Victoria,Stewart,1965-03-27,F,100000,Salem,Oregon,"United States",13.0863
Katelyn,Kelly,1965-04-12,F,110000,Burlingame,California,"United States",1.8663
Katelyn,Kelly,1965-04-12,F,110000,Burlingame,California,"United States",13.09
Katelyn,Kelly,1965-04-12,F,110000,Burlingame,California,"United States",0.8565
Katelyn,Kelly,1965-04-12,F,110000,Burlingame,California,"United States",1.4923
Katelyn,Kelly,1965-04-12,F,110000,Burlingame,California,"United States",13.0863
Stephanie,Collins,1965-04-24,F,130000,"San Diego",California,"United States",2171.2942
Stephanie,Collins,1965-04-24,F,130000,"San Diego",California,"United States",1251.9813
Stephanie,Collins,1965-04-24,F,130000,"San Diego",California,"United States",13.0863
Stephanie,Collins,1965-04-24,F,130000,"San Diego",California,"United States",461.4448
Trinity,Richardson,1964-09-11,F,90000,Burien,Washington,"United States",2171.2942
Trinity,Richardson,1964-09-11,F,90000,Burien,Washington,"United States",1265.6195
Trinity,Richardson,1964-09-11,F,90000,Burien,Washington,"United States",13.09
Trinity,Richardson,1964-09-11,F,90000,Burien,Washington,"United States",1.8663
Trinity,Richardson,1964-09-11,F,90000,Burien,Washington,"United States",13.0863
Trinity,Richardson,1964-09-11,F,90000,Burien,Washington,"United States",461.4448
Trinity,Richardson,1964-09-11,F,90000,Burien,Washington,"United States",3.3623
Trinity,Richardson,1964-09-11,F,90000,Burien,Washington,"United States",9.1593
Trinity,Richardson,1964-09-11,F,90000,Burien,Washington,"United States",1.8663
Eduardo,Martin,1964-06-17,M,90000,Issaquah,Washington,"United States",1251.9813
Eduardo,Martin,1964-06-17,M,90000,Issaquah,Washington,"United States",8.2205
Eduardo,Martin,1964-06-17,M,90000,Issaquah,Washington,"United States",38.4923
Eduardo,Martin,1964-06-17,M,90000,Issaquah,Washington,"United States",6.9223
Eduardo,Martin,1964-06-17,M,90000,Issaquah,Washington,"United States",461.4448
Eduardo,Martin,1964-06-17,M,90000,Issaquah,Washington,"United States",3.3623
Eduardo,Martin,1964-06-17,M,90000,Issaquah,Washington,"United States",1.8663
Eduardo,Martin,1964-06-17,M,90000,Issaquah,Washington,"United States",38.4923
Elizabeth,Jones,1964-07-13,F,90000,Kirkland,Washington,"United States",1251.9813
Elizabeth,Jones,1964-07-13,F,90000,Kirkland,Washington,"United States",8.2205
Elizabeth,Jones,1964-07-13,F,90000,Kirkland,Washington,"United States",13.0863
Taylor,Howard,1964-05-05,F,90000,"Port Orchard",Washington,"United States",2171.2942
Taylor,Howard,1964-05-05,F,90000,"Port Orchard",Washington,"United States",1265.6195
Taylor,Howard,1964-05-05,F,90000,"Port Orchard",Washington,"United States",3.7363
Taylor,Howard,1964-05-05,F,90000,"Port Orchard",Washington,"United States",1.8663
Taylor,Howard,1964-05-05,F,90000,"Port Orchard",Washington,"United States",6.9223
David,Diaz,1964-10-02,M,120000,Burlingame,California,"United States",2171.2942
David,Diaz,1964-10-02,M,120000,Burlingame,California,"United States",1251.9813
David,Diaz,1964-10-02,M,120000,Burlingame,California,"United States",3.7363
David,Diaz,1964-10-02,M,120000,Burlingame,California,"United States",1.8663
David,Diaz,1964-10-02,M,120000,Burlingame,California,"United States",20.5663
Katelyn,Carter,1964-05-03,F,130000,Coronado,California,"United States",1.4923
Katelyn,Carter,1964-05-03,F,130000,Coronado,California,"United States",0.8565
Katelyn,Carter,1964-05-03,F,130000,Coronado,California,"United States",13.09
Katelyn,Carter,1964-05-03,F,130000,Coronado,California,"United States",8.2205
Katelyn,Carter,1964-05-03,F,130000,Coronado,California,"United States",13.0863
Ryan,Foster,1964-10-13,M,130000,"Daly City",California,"United States",0.8565
Ryan,Foster,1964-10-13,M,130000,"Daly City",California,"United States",13.09
Ryan,Foster,1964-10-13,M,130000,"Daly City",California,"United States",1.8663
Robert,Lee,1964-05-04,M,130000,Lakewood,California,"United States",2171.2942
Robert,Lee,1964-05-04,M,130000,Lakewood,California,"United States",1251.9813
Robert,Lee,1964-05-04,M,130000,Lakewood,California,"United States",8.2205
Robert,Lee,1964-05-04,M,130000,Lakewood,California,"United States",13.0863
Robert,Lee,1964-05-04,M,130000,Lakewood,California,"United States",41.5723
Danielle,Reed,1964-06-05,F,150000,"San Francisco",California,"United States",2171.2942
Danielle,Reed,1964-06-05,F,150000,"San Francisco",California,"United States",1265.6195
Danielle,Reed,1964-06-05,F,150000,"San Francisco",California,"United States",1.8663
Danielle,Reed,1964-06-05,F,150000,"San Francisco",California,"United States",13.09
Danielle,Reed,1964-06-05,F,150000,"San Francisco",California,"United States",13.0863
Lauren,Martinez,1956-11-10,F,70000,"Beverly Hills",California,"United States",2171.2942
Lauren,Martinez,1956-11-10,F,70000,"Beverly Hills",California,"United States",1265.6195
Lauren,Martinez,1956-11-10,F,70000,"Beverly Hills",California,"United States",8.2205
Lauren,Martinez,1956-11-10,F,70000,"Beverly Hills",California,"United States",20.5663
Nathan,Lal,1956-10-01,M,90000,"La Jolla",California,"United States",1.8663
Nathan,Lal,1956-10-01,M,90000,"La Jolla",California,"United States",13.09
Nathan,Lal,1956-10-01,M,90000,"La Jolla",California,"United States",8.2205
Nathan,Lal,1956-10-01,M,90000,"La Jolla",California,"United States",1.8663
Nathan,Lal,1956-10-01,M,90000,"La Jolla",California,"United States",3.7363
Nathan,Lal,1956-10-01,M,90000,"La Jolla",California,"United States",13.0863
Nathan,Lal,1956-10-01,M,90000,"La Jolla",California,"United States",0.8565
Nathan,Lal,1956-10-01,M,90000,"La Jolla",California,"United States",59.466
Kyle,Foster,1934-04-12,M,50000,Bellingham,Washington,"United States",2171.2942
Kyle,Foster,1934-04-12,M,50000,Bellingham,Washington,"United States",1251.9813
Kyle,Foster,1934-04-12,M,50000,Bellingham,Washington,"United States",1.8663
Kyle,Foster,1934-04-12,M,50000,Bellingham,Washington,"United States",3.7363
Jenny,Rai,1934-01-18,F,80000,Colma,California,"United States",2171.2942
Jenny,Rai,1934-01-18,F,80000,Colma,California,"United States",1265.6195
Jenny,Rai,1934-01-18,F,80000,Colma,California,"United States",8.2205
Jenny,Rai,1934-01-18,F,80000,Colma,California,"United States",13.0863
Jonathan,Phillips,1963-08-20,M,90000,Edmonds,Washington,"United States",2171.2942
Jonathan,Phillips,1963-08-20,M,90000,Edmonds,Washington,"United States",1251.9813
Jonathan,Phillips,1963-08-20,M,90000,Edmonds,Washington,"United States",13.0863
Amanda,Cook,1963-09-12,F,90000,Everett,Washington,"United States",0.8565
Amanda,Cook,1963-09-12,F,90000,Everett,Washington,"United States",13.09
Amanda,Cook,1963-09-12,F,90000,Everett,Washington,"United States",1.8663
Amanda,Cook,1963-09-12,F,90000,Everett,Washington,"United States",0.8565
Robert,Collins,1963-08-21,M,90000,Lynnwood,Washington,"United States",13.09
Robert,Collins,1963-08-21,M,90000,Lynnwood,Washington,"United States",1.8663
